Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
07-07-2024;02:45:00;07-07-2024;03:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;03:00:00;07-07-2024;03:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
07-07-2024;03:00:00;07-07-2024;03:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;03:15:00;07-07-2024;03:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
07-07-2024;03:15:00;07-07-2024;03:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;03:30:00;07-07-2024;03:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
07-07-2024;03:30:00;07-07-2024;03:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;03:45:00;07-07-2024;04:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
07-07-2024;03:45:00;07-07-2024;04:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;04:00:00;07-07-2024;04:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
07-07-2024;04:00:00;07-07-2024;04:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;04:15:00;07-07-2024;04:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,039;kWh;Gevalideerd
07-07-2024;04:15:00;07-07-2024;04:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;04:30:00;07-07-2024;04:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,033;kWh;Gevalideerd
07-07-2024;04:30:00;07-07-2024;04:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;04:45:00;07-07-2024;05:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,032;kWh;Gevalideerd
07-07-2024;04:45:00;07-07-2024;05:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;05:00:00;07-07-2024;05:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,031;kWh;Gevalideerd
07-07-2024;05:00:00;07-07-2024;05:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;05:15:00;07-07-2024;05:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,031;kWh;Gevalideerd
07-07-2024;05:15:00;07-07-2024;05:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;05:30:00;07-07-2024;05:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,032;kWh;Gevalideerd
07-07-2024;05:30:00;07-07-2024;05:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;05:45:00;07-07-2024;06:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,030;kWh;Gevalideerd
07-07-2024;05:45:00;07-07-2024;06:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;06:00:00;07-07-2024;06:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,034;kWh;Gevalideerd
07-07-2024;06:00:00;07-07-2024;06:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;06:15:00;07-07-2024;06:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,027;kWh;Gevalideerd
07-07-2024;06:15:00;07-07-2024;06:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;06:30:00;07-07-2024;06:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,015;kWh;Gevalideerd
07-07-2024;06:30:00;07-07-2024;06:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;06:45:00;07-07-2024;07:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,009;kWh;Gevalideerd
07-07-2024;06:45:00;07-07-2024;07:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;07:00:00;07-07-2024;07:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,015;kWh;Gevalideerd
07-07-2024;07:00:00;07-07-2024;07:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;07:15:00;07-07-2024;07:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,001;kWh;Gevalideerd
07-07-2024;07:15:00;07-07-2024;07:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,008;kWh;Gevalideerd
07-07-2024;07:30:00;07-07-2024;07:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;07:30:00;07-07-2024;07:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,010;kWh;Gevalideerd
07-07-2024;07:45:00;07-07-2024;08:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,002;kWh;Gevalideerd
07-07-2024;07:45:00;07-07-2024;08:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,050;kWh;Gevalideerd
07-07-2024;08:00:00;07-07-2024;08:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;08:00:00;07-07-2024;08:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,069;kWh;Gevalideerd
07-07-2024;08:15:00;07-07-2024;08:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;08:15:00;07-07-2024;08:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,141;kWh;Gevalideerd
07-07-2024;08:30:00;07-07-2024;08:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;08:30:00;07-07-2024;08:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,157;kWh;Gevalideerd
07-07-2024;08:45:00;07-07-2024;09:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;08:45:00;07-07-2024;09:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,260;kWh;Gevalideerd
07-07-2024;09:00:00;07-07-2024;09:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;09:00:00;07-07-2024;09:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,264;kWh;Gevalideerd
07-07-2024;09:15:00;07-07-2024;09:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;09:15:00;07-07-2024;09:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,235;kWh;Gevalideerd
07-07-2024;09:30:00;07-07-2024;09:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;09:30:00;07-07-2024;09:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,193;kWh;Gevalideerd
07-07-2024;09:45:00;07-07-2024;10:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;09:45:00;07-07-2024;10:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,176;kWh;Gevalideerd
07-07-2024;10:00:00;07-07-2024;10:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;10:00:00;07-07-2024;10:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,145;kWh;Gevalideerd
07-07-2024;10:15:00;07-07-2024;10:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,003;kWh;Gevalideerd
07-07-2024;10:15:00;07-07-2024;10:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,061;kWh;Gevalideerd
07-07-2024;10:30:00;07-07-2024;10:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,020;kWh;Gevalideerd
07-07-2024;10:30:00;07-07-2024;10:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,031;kWh;Gevalideerd
07-07-2024;10:45:00;07-07-2024;11:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,012;kWh;Gevalideerd
07-07-2024;10:45:00;07-07-2024;11:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,075;kWh;Gevalideerd
07-07-2024;11:00:00;07-07-2024;11:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,351;kWh;Gevalideerd
07-07-2024;11:00:00;07-07-2024;11:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;11:15:00;07-07-2024;11:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,260;kWh;Gevalideerd
07-07-2024;11:15:00;07-07-2024;11:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;11:30:00;07-07-2024;11:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,367;kWh;Gevalideerd
07-07-2024;11:30:00;07-07-2024;11:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;11:45:00;07-07-2024;12:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,224;kWh;Gevalideerd
07-07-2024;11:45:00;07-07-2024;12:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;12:00:00;07-07-2024;12:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,044;kWh;Gevalideerd
07-07-2024;12:00:00;07-07-2024;12:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,200;kWh;Gevalideerd
07-07-2024;12:15:00;07-07-2024;12:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;12:15:00;07-07-2024;12:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,302;kWh;Gevalideerd
07-07-2024;12:30:00;07-07-2024;12:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;12:30:00;07-07-2024;12:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,259;kWh;Gevalideerd
07-07-2024;12:45:00;07-07-2024;13:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,207;kWh;Gevalideerd
07-07-2024;12:45:00;07-07-2024;13:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,052;kWh;Gevalideerd
07-07-2024;13:00:00;07-07-2024;13:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,074;kWh;Gevalideerd
07-07-2024;13:00:00;07-07-2024;13:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,026;kWh;Gevalideerd
07-07-2024;13:15:00;07-07-2024;13:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,005;kWh;Gevalideerd
07-07-2024;13:15:00;07-07-2024;13:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,060;kWh;Gevalideerd
07-07-2024;13:30:00;07-07-2024;13:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;13:30:00;07-07-2024;13:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,170;kWh;Gevalideerd
07-07-2024;13:45:00;07-07-2024;14:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;13:45:00;07-07-2024;14:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,381;kWh;Gevalideerd
07-07-2024;14:00:00;07-07-2024;14:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,005;kWh;Gevalideerd
07-07-2024;14:00:00;07-07-2024;14:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,333;kWh;Gevalideerd
07-07-2024;14:15:00;07-07-2024;14:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;14:15:00;07-07-2024;14:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,162;kWh;Gevalideerd
07-07-2024;14:30:00;07-07-2024;14:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;14:30:00;07-07-2024;14:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,141;kWh;Gevalideerd
07-07-2024;14:45:00;07-07-2024;15:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,002;kWh;Gevalideerd
07-07-2024;14:45:00;07-07-2024;15:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,019;kWh;Gevalideerd
07-07-2024;15:00:00;07-07-2024;15:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,070;kWh;Gevalideerd
07-07-2024;15:00:00;07-07-2024;15:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,001;kWh;Gevalideerd
07-07-2024;15:15:00;07-07-2024;15:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,073;kWh;Gevalideerd
07-07-2024;15:15:00;07-07-2024;15:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,012;kWh;Gevalideerd
07-07-2024;15:30:00;07-07-2024;15:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;15:30:00;07-07-2024;15:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,098;kWh;Gevalideerd
07-07-2024;15:45:00;07-07-2024;16:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;15:45:00;07-07-2024;16:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,115;kWh;Gevalideerd
07-07-2024;16:00:00;07-07-2024;16:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;16:00:00;07-07-2024;16:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,134;kWh;Gevalideerd
07-07-2024;16:15:00;07-07-2024;16:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;16:15:00;07-07-2024;16:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,127;kWh;Gevalideerd
07-07-2024;16:30:00;07-07-2024;16:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;16:30:00;07-07-2024;16:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,148;kWh;Gevalideerd
07-07-2024;16:45:00;07-07-2024;17:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;16:45:00;07-07-2024;17:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,145;kWh;Gevalideerd
07-07-2024;17:00:00;07-07-2024;17:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;17:00:00;07-07-2024;17:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,238;kWh;Gevalideerd
07-07-2024;17:15:00;07-07-2024;17:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,418;kWh;Gevalideerd
07-07-2024;17:15:00;07-07-2024;17:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,051;kWh;Gevalideerd
07-07-2024;17:30:00;07-07-2024;17:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,716;kWh;Gevalideerd
07-07-2024;17:30:00;07-07-2024;17:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;17:45:00;07-07-2024;18:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,920;kWh;Gevalideerd
07-07-2024;17:45:00;07-07-2024;18:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;18:00:00;07-07-2024;18:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,587;kWh;Gevalideerd
07-07-2024;18:00:00;07-07-2024;18:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;18:15:00;07-07-2024;18:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,181;kWh;Gevalideerd
07-07-2024;18:15:00;07-07-2024;18:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,029;kWh;Gevalideerd
07-07-2024;18:30:00;07-07-2024;18:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,010;kWh;Gevalideerd
07-07-2024;18:30:00;07-07-2024;18:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,079;kWh;Gevalideerd
07-07-2024;18:45:00;07-07-2024;19:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,000;kWh;Gevalideerd
07-07-2024;18:45:00;07-07-2024;19:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,115;kWh;Gevalideerd
07-07-2024;19:00:00;07-07-2024;19:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,009;kWh;Gevalideerd
07-07-2024;19:00:00;07-07-2024;19:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,081;kWh;Gevalideerd
07-07-2024;19:15:00;07-07-2024;19:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,368;kWh;Gevalideerd
07-07-2024;19:15:00;07-07-2024;19:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,009;kWh;Gevalideerd
07-07-2024;19:30:00;07-07-2024;19:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,828;kWh;Gevalideerd
07-07-2024;19:30:00;07-07-2024;19:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;19:45:00;07-07-2024;20:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,623;kWh;Gevalideerd
07-07-2024;19:45:00;07-07-2024;20:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;20:00:00;07-07-2024;20:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,548;kWh;Gevalideerd
07-07-2024;20:00:00;07-07-2024;20:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;20:15:00;07-07-2024;20:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,211;kWh;Gevalideerd
07-07-2024;20:15:00;07-07-2024;20:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;20:30:00;07-07-2024;20:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,044;kWh;Gevalideerd
07-07-2024;20:30:00;07-07-2024;20:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;20:45:00;07-07-2024;21:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,058;kWh;Gevalideerd
07-07-2024;20:45:00;07-07-2024;21:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;21:00:00;07-07-2024;21:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,052;kWh;Gevalideerd
07-07-2024;21:00:00;07-07-2024;21:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;21:15:00;07-07-2024;21:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,052;kWh;Gevalideerd
07-07-2024;21:15:00;07-07-2024;21:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;21:30:00;07-07-2024;21:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,057;kWh;Gevalideerd
07-07-2024;21:30:00;07-07-2024;21:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;21:45:00;07-07-2024;22:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,062;kWh;Gevalideerd
07-07-2024;21:45:00;07-07-2024;22:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;22:00:00;07-07-2024;22:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,061;kWh;Gevalideerd
07-07-2024;22:00:00;07-07-2024;22:15:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;22:15:00;07-07-2024;22:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,075;kWh;Gevalideerd
07-07-2024;22:15:00;07-07-2024;22:30:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;22:30:00;07-07-2024;22:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,071;kWh;Gevalideerd
07-07-2024;22:30:00;07-07-2024;22:45:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-07-2024;22:45:00;07-07-2024;23:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;0,069;kWh;Gevalideerd
