Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,404;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;6,550;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,621;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;6,431;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,690;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,051;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,804;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,541;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,309;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,403;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,623;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;3,636;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,960;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,985;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,816;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,172;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,884;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;5,058;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,907;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,566;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,804;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,400;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,845;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;9,837;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;5,526;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;7,853;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,898;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,381;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;2,387;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,088;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,785;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;7,590;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,007;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,481;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,981;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,441;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;3,361;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,096;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,964;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,038;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,854;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;8,968;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,901;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,468;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,655;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;7,483;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,908;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;6,704;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,252;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,046;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,095;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,989;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,825;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,586;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,841;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;5,721;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,886;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,274;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,522;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,326;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,460;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;9,720;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,038;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,497;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,964;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-02-2023;00:00:00;23-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;6,838;kWh;Gevalideerd
22-02-2023;00:00:00;23-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,920;kWh;Gevalideerd
22-02-2023;00:00:00;23-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-02-2023;00:00:00;23-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-02-2023;00:00:00;24-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,412;kWh;Gevalideerd
23-02-2023;00:00:00;24-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,950;kWh;Gevalideerd
23-02-2023;00:00:00;24-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
23-02-2023;00:00:00;24-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
24-02-2023;00:00:00;25-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;5,112;kWh;Gevalideerd
24-02-2023;00:00:00;25-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,635;kWh;Gevalideerd
24-02-2023;00:00:00;25-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
24-02-2023;00:00:00;25-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
25-02-2023;00:00:00;26-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
25-02-2023;00:00:00;26-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,545;kWh;Gevalideerd
25-02-2023;00:00:00;26-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
25-02-2023;00:00:00;26-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
26-02-2023;00:00:00;27-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
26-02-2023;00:00:00;27-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;4,100;kWh;Gevalideerd
26-02-2023;00:00:00;27-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
26-02-2023;00:00:00;27-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
27-02-2023;00:00:00;28-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;6,152;kWh;Gevalideerd
27-02-2023;00:00:00;28-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,961;kWh;Gevalideerd
27-02-2023;00:00:00;28-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
27-02-2023;00:00:00;28-02-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
28-02-2023;00:00:00;01-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;3,654;kWh;Gevalideerd
28-02-2023;00:00:00;01-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;1,085;kWh;Gevalideerd
28-02-2023;00:00:00;01-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
28-02-2023;00:00:00;01-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
01-03-2023;00:00:00;02-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Dag;4,999;kWh;Gevalideerd
01-03-2023;00:00:00;02-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Afname Nacht;0,938;kWh;Gevalideerd
01-03-2023;00:00:00;02-03-2023;00:00:00;="541448860010420847";1SAG1100386949;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
