Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
12-01-2023;00:00:00;13-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;2,917;kWh;Gevalideerd
12-01-2023;00:00:00;13-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
12-01-2023;00:00:00;13-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
13-01-2023;00:00:00;14-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;13,675;kWh;Gevalideerd
13-01-2023;00:00:00;14-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,745;kWh;Gevalideerd
13-01-2023;00:00:00;14-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
13-01-2023;00:00:00;14-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;19,884;kWh;Gevalideerd
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
14-01-2023;00:00:00;15-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;14,379;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
15-01-2023;00:00:00;16-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;12,788;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,509;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
16-01-2023;00:00:00;17-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;18,400;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,375;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
17-01-2023;00:00:00;18-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;19,619;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,496;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
18-01-2023;00:00:00;19-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;14,941;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,644;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-01-2023;00:00:00;20-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;21,293;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,613;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-01-2023;00:00:00;21-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;31,062;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
21-01-2023;00:00:00;22-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;28,889;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
22-01-2023;00:00:00;23-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;19,269;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,723;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
23-01-2023;00:00:00;24-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,990;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,682;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
24-01-2023;00:00:00;25-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;20,214;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,955;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
25-01-2023;00:00:00;26-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;19,601;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,109;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
26-01-2023;00:00:00;27-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,745;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,454;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
27-01-2023;00:00:00;28-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;23,448;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
28-01-2023;00:00:00;29-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;26,354;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
29-01-2023;00:00:00;30-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;12,499;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,126;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
30-01-2023;00:00:00;31-01-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,897;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,266;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
31-01-2023;00:00:00;01-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;10,385;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,949;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
01-02-2023;00:00:00;02-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;10,176;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,818;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-02-2023;00:00:00;03-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;13,806;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;3,315;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
03-02-2023;00:00:00;04-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;17,979;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
04-02-2023;00:00:00;05-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;18,664;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
05-02-2023;00:00:00;06-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;17,981;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,363;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
06-02-2023;00:00:00;07-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;17,806;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,169;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
07-02-2023;00:00:00;08-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;20,865;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,249;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
08-02-2023;00:00:00;09-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;14,698;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,182;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
09-02-2023;00:00:00;10-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;11,857;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,956;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
10-02-2023;00:00:00;11-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;18,567;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
11-02-2023;00:00:00;12-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;22,599;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
12-02-2023;00:00:00;13-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,657;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,831;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
13-02-2023;00:00:00;14-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,790;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;6,600;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
14-02-2023;00:00:00;15-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;15,147;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;5,337;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
15-02-2023;00:00:00;16-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;12,401;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,331;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
16-02-2023;00:00:00;17-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;13,360;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;2,343;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
17-02-2023;00:00:00;18-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;12,274;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
18-02-2023;00:00:00;19-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;16,180;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
19-02-2023;00:00:00;20-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;13,226;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;3,926;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-02-2023;00:00:00;21-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Dag;9,561;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Afname Nacht;4,610;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
21-02-2023;00:00:00;22-02-2023;00:00:00;="541448820072026166";1SAG1105054868;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
